comparison,comparison_label,source,goal,token,Ensembl_ID,Gene_name,n_donors_evaluable,n_donors_nonzero,n_cells_total,median_cells_per_donor,median_donor_effect,mean_donor_effect,min_donor_effect,max_donor_effect,n_donors_positive,n_donors_negative,sign_concordance,bootstrap_ci_low,bootstrap_ci_high,ci_excludes_zero,same_direction_pass_70
lusc_to_luad,LUSC → LUAD,lusc,luad,1608,ENSG00000083937,CHMP2B,4,4,50,3.5,0.0060366196779622,-0.0089143914991014,-0.0705832615494728,0.0228524561971426,3,1,0.75,-0.0506231915205717,0.0178433973453051,False,True
lusc_to_luad,LUSC → LUAD,lusc,luad,15144,ENSG00000184857,TMEM186,2,2,6,3.0,0.0060345647856593,0.0060345647856593,-0.0235330823808908,0.0356022119522094,1,1,0.5,-0.0235330823808908,0.0356022119522094,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,19062,ENSG00000265241,RBM8A,5,5,222,9.0,0.0060262390308909,-0.0016571058743427,-0.0257292091846466,0.0150909423828125,3,2,0.6,-0.016172225830942,0.0108552810550802,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,1449,ENSG00000079257,LXN,1,1,3,3.0,0.0060190434257189,0.0060190434257189,0.0060190434257189,0.0060190434257189,1,0,1.0,0.0060190434257189,0.0060190434257189,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,4510,ENSG00000116199,FAM20B,1,1,2,2.0,0.0060157962143421,0.0060157962143421,0.0060157962143421,0.0060157962143421,1,0,1.0,0.0060157962143421,0.0060157962143421,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,15049,ENSG00000184349,EFNA5,1,1,2,2.0,0.0060120355337858,0.0060120355337858,0.0060120355337858,0.0060120355337858,1,0,1.0,0.0060120355337858,0.0060120355337858,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,12567,ENSG00000170379,TCAF2,1,1,3,3.0,0.0060101673007011,0.0060101673007011,0.0060101673007011,0.0060101673007011,1,0,1.0,0.0060101673007011,0.0060101673007011,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,5490,ENSG00000124588,NQO2,2,2,23,11.5,0.0060075512776772,0.0060075512776772,0.0058821521699428,0.0061329503854115,2,0,1.0,0.0058821521699428,0.0061329503854115,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,5765,ENSG00000126602,TRAP1,1,1,5,5.0,0.0060055796056985,0.0060055796056985,0.0060055796056985,0.0060055796056985,1,0,1.0,0.0060055796056985,0.0060055796056985,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,1573,ENSG00000082805,ERC1,2,2,9,4.5,0.0060033365152776,0.0060033365152776,0.004248890094459,0.0077577829360961,2,0,1.0,0.004248890094459,0.0077577829360961,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,4918,ENSG00000119801,YPEL5,3,3,60,3.0,0.005993528291583,0.0021364450868633,-0.0123205929994583,0.0127363999684651,2,1,0.6666666666666666,-0.0123205929994583,0.0127363999684651,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,4652,ENSG00000117308,GALE,3,3,9,1.0,0.0059882386454514,0.0051685069643315,0.0007247328758239,0.0087925493717193,3,0,1.0,0.0007247328758239,0.0087925493717193,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,3649,ENSG00000109618,SEPSECS,3,3,5,1.0,0.0059868395328521,0.0002872397502263,-0.0134256780147552,0.008300557732582,2,1,0.6666666666666666,-0.0134256780147552,0.008300557732582,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,13161,ENSG00000173040,EVC2,1,1,4,4.0,0.0059839254245162,0.0059839254245162,0.0059839254245162,0.0059839254245162,1,0,1.0,0.0059839254245162,0.0059839254245162,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,13614,ENSG00000175643,RMI2,1,1,2,2.0,0.0059800297021865,0.0059800297021865,0.0059800297021865,0.0059800297021865,1,0,1.0,0.0059800297021865,0.0059800297021865,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,3936,ENSG00000111860,CEP85L,3,3,47,2.0,0.005979067321087,-0.0090904631182666,-0.0574069079011678,0.0241564512252807,2,1,0.6666666666666666,-0.0574069079011678,0.0241564512252807,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,12100,ENSG00000168268,NT5DC2,1,1,1,1.0,0.0059787631034851,0.0059787631034851,0.0059787631034851,0.0059787631034851,1,0,1.0,0.0059787631034851,0.0059787631034851,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,16513,ENSG00000197563,PIGN,1,1,4,4.0,0.0059688901528716,0.0059688901528716,0.0059688901528716,0.0059688901528716,1,0,1.0,0.0059688901528716,0.0059688901528716,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,7478,ENSG00000138030,KHK,1,1,2,2.0,0.0059608556330204,0.0059608556330204,0.0059608556330204,0.0059608556330204,1,0,1.0,0.0059608556330204,0.0059608556330204,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,16872,ENSG00000198814,GK,1,1,6,6.0,0.0059595325340827,0.0059595325340827,0.0059595325340827,0.0059595325340827,1,0,1.0,0.0059595325340827,0.0059595325340827,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,4018,ENSG00000112339,HBS1L,3,3,23,2.0,0.0059550404548645,0.00946453390643,-0.0032855703495442,0.0257241316139698,2,1,0.6666666666666666,-0.0032855703495442,0.0257241316139698,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,3110,ENSG00000105552,BCAT2,1,1,5,5.0,0.0059539012610912,0.0059539012610912,0.0059539012610912,0.0059539012610912,1,0,1.0,0.0059539012610912,0.0059539012610912,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,15069,ENSG00000184436,THAP7,1,1,15,15.0,0.0059451585014661,0.0059451585014661,0.0059451585014661,0.0059451585014661,1,0,1.0,0.0059451585014661,0.0059451585014661,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,1496,ENSG00000080608,PUM3,4,4,69,3.5,0.0059447578902615,-0.0067477354250563,-0.0578739196062088,0.0189934621254603,2,2,0.5,-0.0402060886844992,0.0158954331030448,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,6318,ENSG00000131116,ZNF428,2,2,18,9.0,0.0059431464794804,0.0059431464794804,0.0053843855857849,0.0065019073731759,2,0,1.0,0.0053843855857849,0.0065019073731759,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,3036,ENSG00000105229,PIAS4,2,2,19,9.5,0.0059362017653054,0.0059362017653054,-0.0023615954236851,0.0142339989542961,1,1,0.5,-0.0023615954236851,0.0142339989542961,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,7151,ENSG00000136279,DBNL,3,3,34,6.0,0.0059206660091876,0.0082911244862609,0.0051780367890993,0.0137746706604957,3,0,1.0,0.0051780367890993,0.0137746706604957,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,10783,ENSG00000163281,GNPDA2,2,2,3,1.5,0.005920335650444,0.005920335650444,0.0050784349441528,0.0067622363567352,2,0,1.0,0.0050784349441528,0.0067622363567352,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,14500,ENSG00000181467,RAP2B,2,2,13,6.5,0.0059167831825713,0.0059167831825713,0.0001749077811837,0.0116586585839589,2,0,1.0,0.0001749077811837,0.0116586585839589,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,12419,ENSG00000169696,ASPSCR1,2,2,7,3.5,0.0059145521372556,0.0059145521372556,0.0007717758417129,0.0110573284327983,2,0,1.0,0.0007717758417129,0.0110573284327983,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,1131,ENSG00000070814,TCOF1,3,3,23,3.0,0.0059064663946628,-0.0053995268902292,-0.0288213665286699,0.0067163194633192,2,1,0.6666666666666666,-0.0288213665286699,0.0067163194633192,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,4853,ENSG00000119402,FBXW2,3,3,36,3.0,0.0059036939374862,0.0045997578330257,-0.0056568179279565,0.0135523974895477,2,1,0.6666666666666666,-0.0056568179279565,0.0135523974895477,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,8284,ENSG00000143442,POGZ,3,3,8,1.0,0.0059032589197158,-0.0067645708719889,-0.0395193845033645,0.0133224129676818,2,1,0.6666666666666666,-0.0395193845033645,0.0133224129676818,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,13224,ENSG00000173372,C1QA,3,3,24,2.0,0.0059015963758741,0.007156019054708,-0.0029723718762397,0.0185388326644897,2,1,0.6666666666666666,-0.0029723718762397,0.0185388326644897,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,18841,ENSG00000258315,C17orf49,1,1,1,1.0,0.0058946013450622,0.0058946013450622,0.0058946013450622,0.0058946013450622,1,0,1.0,0.0058946013450622,0.0058946013450622,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,17152,ENSG00000204463,BAG6,1,1,12,12.0,0.0058942340935269,0.0058942340935269,0.0058942340935269,0.0058942340935269,1,0,1.0,0.0058942340935269,0.0058942340935269,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,12679,ENSG00000170892,TSEN34,2,2,10,5.0,0.0058916696580126,0.0058916696580126,-0.0047882271464914,0.0165715664625167,1,1,0.5,-0.0047882271464914,0.0165715664625167,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,1432,ENSG00000078747,ITCH,3,3,46,8.0,0.0058889193460345,0.0092512890253038,-0.0008100598518337,0.0226750075817108,2,1,0.6666666666666666,-0.0008100598518337,0.0226750075817108,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,3828,ENSG00000111237,VPS29,3,3,42,5.0,0.0058865817811559,0.00665694309362,0.0047909170389175,0.0092933304607868,3,0,1.0,0.0047909170389175,0.0092933304607868,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,308,ENSG00000011590,ZBTB32,1,1,8,8.0,0.0058850524947047,0.0058850524947047,0.0058850524947047,0.0058850524947047,1,0,1.0,0.0058850524947047,0.0058850524947047,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,8298,ENSG00000143499,SMYD2,1,1,4,4.0,0.0058819889090955,0.0058819889090955,0.0058819889090955,0.0058819889090955,1,0,1.0,0.0058819889090955,0.0058819889090955,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,4444,ENSG00000115760,BIRC6,3,3,46,4.0,0.0058813244104385,0.0056040808868904,0.0011813445948064,0.0097495736554265,3,0,1.0,0.0011813445948064,0.0097495736554265,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,10136,ENSG00000159063,ALG8,2,2,10,5.0,0.0058767959061596,0.0058767959061596,0.004541277885437,0.0072123139268822,2,0,1.0,0.004541277885437,0.0072123139268822,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,4016,ENSG00000112335,SNX3,3,3,48,5.0,0.0058638379443436,0.0068376198152287,0.0039291162043809,0.0107199052969614,3,0,1.0,0.0039291162043809,0.0107199052969614,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,4948,ENSG00000119986,AVPI1,1,1,12,12.0,0.0058634874100486,0.0058634874100486,0.0058634874100486,0.0058634874100486,1,0,1.0,0.0058634874100486,0.0058634874100486,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,12358,ENSG00000169398,PTK2,2,2,5,2.5,0.0058595975860953,0.0058595975860953,0.0017719399183988,0.0099472552537918,2,0,1.0,0.0017719399183988,0.0099472552537918,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,6297,ENSG00000131023,LATS1,2,2,11,5.5,0.0058546174317598,0.0058546174317598,-0.0007590055465698,0.0124682404100894,1,1,0.5,-0.0007590055465698,0.0124682404100894,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,1421,ENSG00000078487,ZCWPW1,3,3,9,1.0,0.0058412551879882,0.0116119782129923,0.0033139288425445,0.0256807506084442,3,0,1.0,0.0033139288425445,0.0256807506084442,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,11646,ENSG00000166398,GARRE1,3,3,36,4.0,0.0058381743729114,0.0045953037424219,-0.0095201884706815,0.017467925325036,2,1,0.6666666666666666,-0.0095201884706815,0.017467925325036,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,10758,ENSG00000163161,ERCC3,2,2,9,4.5,0.005835591815412,0.005835591815412,-0.0011473018676042,0.0128184854984283,1,1,0.5,-0.0011473018676042,0.0128184854984283,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,4578,ENSG00000116752,BCAS2,3,3,77,4.0,0.0058244243264198,0.0055547581022776,0.0020742381828418,0.0087656117975711,3,0,1.0,0.0020742381828418,0.0087656117975711,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,2208,ENSG00000100225,FBXO7,3,3,30,1.0,0.0058115124702453,-0.0050663488606611,-0.0280425399541854,0.0070319809019565,2,1,0.6666666666666666,-0.0280425399541854,0.0070319809019565,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,6555,ENSG00000132740,IGHMBP2,3,3,7,1.0,0.0058082044124603,0.0269674132267634,-0.0030704230070114,0.0781644582748413,2,1,0.6666666666666666,-0.0030704230070114,0.0781644582748413,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,991,ENSG00000067048,DDX3Y,2,2,56,28.0,0.0058038437810654,0.0058038437810654,-0.0061065614080199,0.0177142489701509,1,1,0.5,-0.0061065614080199,0.0177142489701509,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,1373,ENSG00000077264,PAK3,1,1,1,1.0,0.0058037936687469,0.0058037936687469,0.0058037936687469,0.0058037936687469,1,0,1.0,0.0058037936687469,0.0058037936687469,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,13233,ENSG00000173418,NAA20,2,2,15,7.5,0.0057927131918924,0.0057927131918924,0.004298985004425,0.0072864413793597,2,0,1.0,0.004298985004425,0.0072864413793597,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,3743,ENSG00000110429,FBXO3,2,2,8,4.0,0.0057916119694709,0.0057916119694709,-0.0017468407750129,0.0133300647139549,1,1,0.5,-0.0017468407750129,0.0133300647139549,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,14547,ENSG00000181789,COPG1,1,1,8,8.0,0.0057852626778185,0.0057852626778185,0.0057852626778185,0.0057852626778185,1,0,1.0,0.0057852626778185,0.0057852626778185,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,6090,ENSG00000129675,ARHGEF6,3,3,21,2.0,0.0057842507958412,0.0126848325340284,-0.0101950227593382,0.0424652695655822,2,1,0.6666666666666666,-0.0101950227593382,0.0424652695655822,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,17392,ENSG00000205758,CRYZL1,1,1,9,9.0,0.0057773813605308,0.0057773813605308,0.0057773813605308,0.0057773813605308,1,0,1.0,0.0057773813605308,0.0057773813605308,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,11462,ENSG00000165671,NSD1,3,3,55,10.0,0.0057727247053249,-0.0042830939235335,-0.0271404683589935,0.008518461883068,2,1,0.6666666666666666,-0.0271404683589935,0.008518461883068,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,13294,ENSG00000173706,HEG1,2,2,9,4.5,0.0057714770082384,0.0057714770082384,0.0022363816387951,0.0093065723776817,2,0,1.0,0.0022363816387951,0.0093065723776817,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,8340,ENSG00000143742,SRP9,3,3,44,6.0,0.0057688529292742,0.0036512230537713,-0.0033568044503529,0.0085416206823928,2,1,0.6666666666666666,-0.0033568044503529,0.0085416206823928,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,1832,ENSG00000089486,CDIP1,1,1,11,11.0,0.0057607089931314,0.0057607089931314,0.0057607089931314,0.0057607089931314,1,0,1.0,0.0057607089931314,0.0057607089931314,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,4694,ENSG00000117597,UTP25,3,3,12,2.0,0.005744744092226,0.0003428108714244,-0.020626922034555,0.0159106105566024,2,1,0.6666666666666666,-0.020626922034555,0.0159106105566024,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,17154,ENSG00000204472,AIF1,3,3,30,2.0,0.0057443659752607,0.0028381007604109,-0.0049614310264587,0.0077313673324309,2,1,0.6666666666666666,-0.0049614310264587,0.0077313673324309,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,7793,ENSG00000139977,NAA30,1,1,7,7.0,0.0057402072208268,0.0057402072208268,0.0057402072208268,0.0057402072208268,1,0,1.0,0.0057402072208268,0.0057402072208268,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,9569,ENSG00000154016,GRAP,3,3,6,1.0,0.0057360604405403,0.0222084696094195,-0.0098376125097274,0.0707269608974456,2,1,0.6666666666666666,-0.0098376125097274,0.0707269608974456,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,12090,ENSG00000168234,TTC39C,3,3,52,4.0,0.0057342043146491,0.0033260345261431,-0.0059956161897968,0.010239515453577,2,1,0.6666666666666666,-0.0059956161897968,0.010239515453577,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,9399,ENSG00000152443,ZNF776,2,2,5,2.5,0.0057273274287581,0.0057273274287581,-0.0192942339926958,0.030748888850212,1,1,0.5,-0.0192942339926958,0.030748888850212,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,4461,ENSG00000115896,PLCL1,2,2,7,3.5,0.0057240659371018,0.0057240659371018,0.0055868793278932,0.0058612525463104,2,0,1.0,0.0055868793278932,0.0058612525463104,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,16245,ENSG00000196505,GDAP2,1,1,3,3.0,0.0057238315542538,0.0057238315542538,0.0057238315542538,0.0057238315542538,1,0,1.0,0.0057238315542538,0.0057238315542538,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,8516,ENSG00000144848,ATG3,3,3,42,3.0,0.0057232122574197,0.010763686885567,-0.0161343645304441,0.0427022129297256,2,1,0.6666666666666666,-0.0161343645304441,0.0427022129297256,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,6492,ENSG00000132434,LANCL2,1,1,3,3.0,0.0057211567958196,0.0057211567958196,0.0057211567958196,0.0057211567958196,1,0,1.0,0.0057211567958196,0.0057211567958196,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,4729,ENSG00000118007,STAG1,2,2,39,19.5,0.0057197543925472,0.0057197543925472,-0.0030502760516745,0.0144897848367691,1,1,0.5,-0.0030502760516745,0.0144897848367691,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,3948,ENSG00000111912,NCOA7,3,3,74,8.0,0.0057193413376808,0.0053416767778495,0.000670267548412,0.0096354214474558,3,0,1.0,0.000670267548412,0.0096354214474558,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,306,ENSG00000011523,CEP68,2,2,11,5.5,0.0057169340628509,0.0057169340628509,-0.0020422910650571,0.013476159190759,1,1,0.5,-0.0020422910650571,0.013476159190759,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,3681,ENSG00000109906,ZBTB16,1,1,3,3.0,0.0057146698236465,0.0057146698236465,0.0057146698236465,0.0057146698236465,1,0,1.0,0.0057146698236465,0.0057146698236465,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,1197,ENSG00000072694,FCGR2B,1,1,1,1.0,0.0057120621204376,0.0057120621204376,0.0057120621204376,0.0057120621204376,1,0,1.0,0.0057120621204376,0.0057120621204376,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,13194,ENSG00000173218,VANGL1,1,1,1,1.0,0.0057073310017585,0.0057073310017585,0.0057073310017585,0.0057073310017585,1,0,1.0,0.0057073310017585,0.0057073310017585,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,1491,ENSG00000080546,SESN1,2,2,5,2.5,0.0057023717090487,0.0057023717090487,-0.0009308401495218,0.0123355835676193,1,1,0.5,-0.0009308401495218,0.0123355835676193,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,1014,ENSG00000067646,ZFY,2,2,7,3.5,0.0057000759989023,0.0057000759989023,0.003070268779993,0.0083298832178115,2,0,1.0,0.003070268779993,0.0083298832178115,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,6782,ENSG00000134321,RSAD2,3,3,23,2.0,0.0056952834129333,0.0116349661412338,-0.0027557860128581,0.0319654010236263,2,1,0.6666666666666666,-0.0027557860128581,0.0319654010236263,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,11683,ENSG00000166526,ZNF3,2,2,6,3.0,0.0056944992393255,0.0056944992393255,-0.0089891478419303,0.0203781463205814,1,1,0.5,-0.0089891478419303,0.0203781463205814,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,3150,ENSG00000105700,KXD1,2,2,33,16.5,0.0056928732702808,0.0056928732702808,0.0008963868021965,0.0104893597383652,2,0,1.0,0.0008963868021965,0.0104893597383652,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,13842,ENSG00000177082,WDR73,2,2,11,5.5,0.0056768365204334,0.0056768365204334,0.0037638559937477,0.0075898170471191,2,0,1.0,0.0037638559937477,0.0075898170471191,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,5913,ENSG00000128185,DGCR6L,2,2,24,12.0,0.0056721446612341,0.0056721446612341,-0.0031768083572387,0.0145210976797071,1,1,0.5,-0.0031768083572387,0.0145210976797071,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,16767,ENSG00000198521,ZNF43,3,3,15,2.0,0.0056720376014709,0.0079482617891497,-0.0049476257214943,0.0231203734874725,2,1,0.6666666666666666,-0.0049476257214943,0.0231203734874725,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,4895,ENSG00000119688,ABCD4,1,1,11,11.0,0.0056698726998134,0.0056698726998134,0.0056698726998134,0.0056698726998134,1,0,1.0,0.0056698726998134,0.0056698726998134,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,3751,ENSG00000110492,MDK,2,2,5,2.5,0.0056676981039345,0.0056676981039345,-0.0048996955156326,0.0162350917235016,1,1,0.5,-0.0048996955156326,0.0162350917235016,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,5429,ENSG00000124222,STX16,2,2,22,11.0,0.0056643686012217,0.0056643686012217,-0.0025760801999192,0.0139048174023628,1,1,0.5,-0.0025760801999192,0.0139048174023628,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,12491,ENSG00000170006,TMEM154,3,3,42,3.0,0.0056605264544487,0.0124696032225824,0.0014131847082784,0.0303350985050201,3,0,1.0,0.0014131847082784,0.0303350985050201,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,5056,ENSG00000120837,NFYB,3,3,20,2.0,0.0056555047631263,0.0044674636686549,-0.0039863923893255,0.011733278632164,2,1,0.6666666666666666,-0.0039863923893255,0.011733278632164,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,11375,ENSG00000165275,TRMT10B,3,3,28,3.0,0.0056547593946258,0.0049381097778677,-0.0101419985294342,0.0193015684684117,2,1,0.6666666666666666,-0.0101419985294342,0.0193015684684117,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,16093,ENSG00000189362,NEMP2,1,1,4,4.0,0.0056513049639761,0.0056513049639761,0.0056513049639761,0.0056513049639761,1,0,1.0,0.0056513049639761,0.0056513049639761,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,309,ENSG00000011600,TYROBP,3,3,65,5.0,0.0056502744555473,0.0057612247449361,0.0018184855580329,0.0098149142212281,3,0,1.0,0.0018184855580329,0.0098149142212281,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,15334,ENSG00000185716,MOSMO,1,1,6,6.0,0.0056429045895735,0.0056429045895735,0.0056429045895735,0.0056429045895735,1,0,1.0,0.0056429045895735,0.0056429045895735,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,9639,ENSG00000154589,LY96,2,2,5,2.5,0.0056424187496304,0.0056424187496304,-0.009194066748023,0.0204789042472839,1,1,0.5,-0.009194066748023,0.0204789042472839,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,3903,ENSG00000111707,SUDS3,3,3,49,5.0,0.0056417435407638,0.0126959832139717,0.0002936606490334,0.0321525454521179,3,0,1.0,0.0002936606490334,0.0321525454521179,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,12225,ENSG00000168826,ZBTB49,2,2,3,1.5,0.005628764629364,0.005628764629364,-0.0135602802038192,0.0248178094625473,1,1,0.5,-0.0135602802038192,0.0248178094625473,False,False
