comparison,comparison_label,source,term_id,term_name,adjusted_p_value,minus_log10_p,term_size,query_size,intersection_size,precision,recall,effective_domain_size,intersection_genes
luad_to_normal,LUAD → NORMAL,GO:BP,GO:0007165,signal transduction,3.7134939188647337e-06,5.430217282938811,4141,380,165,0.4342105263157895,0.03984544795943009,13553,ADAR;AGR2;AIF1;AKAP5;APOE;ARHGAP9;ARHGDIB;ARMC10;ATF6B;BAK1;BRD7;BST2;CALM1;CAPS;CBX3;CCL3;CCL4L2;CCL5;CCR7;CD24;CD27;CD3D;CD7;CD74;CD81;CENPX;CHST12;CLIC3;CMC1;CMPK2;COMMD7;CORO1A;COTL1;CREM;CSRNP1;CTSD;CTSL;CUL1;CXCL13;CXCL16;CXCR3;DNAJA1;DNAJC21;EEF2;ELF3;ENC1;FAM177A1;FAM43A;FAM89B;FBLN7;FCGRT;FOSB;FOXP1;GBP1;GIMAP5;GNAS;GNLY;GRK6;GZMA;HAVCR2;HBA1;HDAC5;HLA-B;HLA-C;HLA-DMB;HMGN2;HMOX1;ICOS;ID1;ID3;IDS;IER3IP1;IFI27;IFI35;IFI44;IFI6;IL2RB;IL2RG;IRF9;ISG15;ITM2A;ITM2C;JUN;JUND;KDM6B;KLF2;KMT2E;KRT18;KRT7;KRT8;KRT86;LAG3;LAMP1;LGALS3BP;LMNA;LTB;LY6E;LYSET;MAGED2;MAP2K2;MIDN;MLLT3;MPHOSPH8;MUC1;MX1;MYADM;N4BP2L1;NAA60;NDUFA13;NDUFA9;NENF;NKG7;NME2;NPM1;NR4A2;OAS1;OASL;ODC1;OMA1;PDCD7;PEBP1;PECAM1;PNRC1;PPP1R15A;PPP6R1;PRRC2C;PSMA2;PTMA;PTMS;RNASEK;RNF139;RPL18;RPL23;RPL32;RPL35;RPL4;RPLP1;RPS11;RPS12;RPS18;RPS27;RPS5;RPS6;RPS7;RPS9;RPSA;SCAMP4;SERTAD1;SET;SLC34A2;SLC3A2;SNRPN;SPAG7;SPP1;SRSF5;SRSF9;ST6GALNAC6;STAT1;TAP2;TFF3;THAP11;TIGIT;TPGS1;TSR2;TYROBP
luad_to_normal,LUAD → NORMAL,GO:BP,GO:0050776,regulation of immune response,5.162555044670447e-06,5.287135304736184,825,380,51,0.13421052631578947,0.06181818181818182,13553,ADAR;APOE;B2M;CCL3;CCL4L2;CCL5;CD24;CD27;CD3D;CD7;CD74;CTSD;CXCL16;CYBA;EEF2;FOXP1;GBP1;GNLY;GZMA;H1-10;H2AZ1;H3-3A;H3-3B;HAVCR2;HBA1;HLA-C;HMOX1;IDS;IER3IP1;IFI35;IL2RG;ISG15;JUND;KDM6B;KRT8;MYADM;NDUFA13;NDUFA9;ODC1;PEBP1;PSMD9;RPL39;RPLP1;RPS18;RPS5;SPINT2;SRSF2;SRSF9;STAT1;THAP11;TUBB4B
luad_to_normal,LUAD → NORMAL,GO:BP,GO:0080134,regulation of response to stress,5.172329624746037e-06,5.286313805979056,1204,380,66,0.1736842105263158,0.054817275747508304,13553,ACP5;ACTB;ADAR;AGR2;APOBEC3G;APOE;ARID1B;ATF6B;ATXN7;BAK1;BCL7C;BRD7;CAPS;CCL3;CCL4L2;CD3D;CD74;CD79B;CD81;CXCL16;CXCR3;EEF2;FOXP1;GBP1;GNLY;GZMA;H1-10;HAVCR2;HBA1;HLA-C;HMOX1;IDS;IER3IP1;IFI35;ISG15;JUND;KDM6B;KRT7;KRT8;LGALS3BP;LMNA;LYSET;MUC1;MYADM;N4BP2L1;NDUFA13;NDUFA9;NR4A2;OAZ1;PDCD7;PEBP1;RANBP1;RNF139;RPL39;RPLP1;RPS27;RPS5;RPS9;SCAMP4;SERTAD1;SLC34A2;SPAG7;SRSF2;STAT1;THAP11;TSR2
luad_to_normal,LUAD → NORMAL,GO:BP,GO:0022613,ribonucleoprotein complex biogenesis,6.328903559122066e-06,5.19867152212609,442,380,34,0.08947368421052632,0.07692307692307693,13553,ADAR;HLA-B;MYADM;N4BP2L1;PTOV1;REST;RNF139;RNF187;RPL13;RPL13A;RPL23;RPL23A;RPL27;RPL30;RPL32;RPL35;RPL35A;RPL36;RPL39;RPL5;RPL7A;RPL8;RPLP0;RPLP2;RPS10;RPS11;RPS12;RPS15;RPS16;RPS4X;SFPQ;SIRPG;SLC25A33;STUB1
luad_to_normal,LUAD → NORMAL,GO:BP,GO:0042254,ribosome biogenesis,6.538101807217487e-06,5.184548321141925,301,380,27,0.07105263157894737,0.08970099667774087,13553,MYADM;N4BP2L1;PTOV1;RNF139;RNF187;RPL13;RPL13A;RPL23;RPL23A;RPL27;RPL30;RPL32;RPL35;RPL35A;RPL36;RPL39;RPL5;RPL7A;RPL8;RPLP0;RPLP2;RPS10;RPS11;RPS12;RPS15;RPS16;STUB1
luad_to_normal,LUAD → NORMAL,GO:BP,GO:0032101,regulation of response to external stimulus,8.234221600816608e-06,5.084377449371954,888,380,53,0.1394736842105263,0.059684684684684686,13553,ACP5;ADAR;AIF1;APOBEC3G;APOE;CAPS;CCL3;CCL4L2;CD3D;CD74;CD79B;CD81;CTSD;CUL1;CXCL16;EEF2;FOXP1;GBP1;GIMAP5;GNLY;GZMA;H1-10;HAVCR2;HBA1;HLA-C;HMOX1;IDS;IER3IP1;IFI35;ISG15;JUND;KDM6B;KRT8;LGALS3BP;LMNA;MUC1;MYADM;NDUFA13;NDUFA9;NR4A2;OAZ1;PEBP1;RANBP1;RPL39;RPS27;RPS5;SCAMP4;SERTAD1;SLC34A2;SRSF2;ST6GALNAC6;STAT1;THAP11
luad_to_normal,LUAD → NORMAL,GO:BP,GO:0009891,positive regulation of biosynthetic process,1.0631158479714561e-05,4.973419407731283,2092,380,97,0.25526315789473686,0.046367112810707455,13553,ACTB;ADAR;AGR2;AIF1;APOE;ARID1B;ATF6B;ATXN7;B2M;BRD7;CAPS;CCL3;CCL4L2;CD27;CD3D;CD74;CD81;CENPX;CHPT1;COMMD7;COTL1;CUL1;CXCL16;DNASE2;DUSP5;EEF1A1;EEF1G;EEF2;EFHD2;EGR2;EIF4A1;FBLN7;FBP1;GTF2IRD2;GZMA;GZMM;HAVCR2;HBA1;HDAC5;HLA-B;HLA-DRB1;ID3;IDS;IER3IP1;IFI27;IFI35;IL2RB;IL2RG;IRF1;IRF7;IRF9;ITGA1;KLF2;KRT7;LAG3;LGALS3BP;LMNA;LY6E;LYSET;MPHOSPH8;MX1;N4BP2L1;NAA60;NDUFA13;PABPC4;PDCD7;PIGR;PLA2G12A;PMEPA1;PMF1;PPP6R1;PRRC2C;PSMA2;PSMC5;PSMD9;RAC1;RNASEK;RNF139;RPL23;RPLP1;RPLP2;RPS12;RPS17;RPS27;RPS28;RPS5;SERTAD1;SLC34A2;SRGAP3;SRSF10;SRSF2;STK17A;THAP11;TNFSF14;TOX2;TPPP3;TSR2
luad_to_normal,LUAD → NORMAL,GO:BP,GO:0001909,leukocyte mediated cytotoxicity,1.795212913863354e-05,4.74588403631552,122,380,16,0.042105263157894736,0.13114754098360656,13553,B2M;CMPK2;GRN;GZMA;H1-10;H2AZ1;HAVCR2;HBA1;ISG15;JUND;KDM6B;MUC1;SPINT2;SRSF2;TENT5C;THAP11
luad_to_normal,LUAD → NORMAL,GO:BP,GO:0071345,cellular response to cytokine stimulus,1.795212913863354e-05,4.74588403631552,715,380,45,0.11842105263157894,0.06293706293706294,13553,ADAR;AIF1;CAPS;CBX3;CCL3;CCL4L2;CCL5;CD3D;CMC1;CMPK2;CUL1;CXCL13;FAM43A;FBLN7;FOXP1;HLA-B;HMGN2;ID1;ID3;IDS;IER3IP1;IFI35;IRF9;ITM2A;JUN;KRT86;LTB;MAGED2;MIDN;NDUFA13;NDUFA9;REST;RPL35A;RPLP1;SCAMP4;SF1;SLC34A2;SPP1;SRSF9;TCF7;TNFSF14;TPGS1;TPPP3;TSR2;TYROBP
luad_to_normal,LUAD → NORMAL,GO:BP,GO:0043065,positive regulation of apoptotic process,1.9107767840797714e-05,4.718790044030561,443,380,33,0.0868421052631579,0.0744920993227991,13553,BAK1;BTG1;CAPS;CCL3;CREM;CUL1;CXCR3;DNASE2;FAM43A;GNLY;GRK6;HBA1;HDAC5;HLA-DRB1;IFI44;IFI6;IL2RB;LAG3;MIDN;NME2;NR4A2;PSMC5;PSMD9;RNF139;RPLP1;RPS11;RPS12;RPS5;RPS9;SLC3A2;SPAG7;ST6GALNAC6;TIGIT
luad_to_normal,LUAD → NORMAL,GO:BP,GO:0010468,regulation of gene expression,1.9445392348683508e-05,4.711183289690644,3852,380,153,0.4026315789473684,0.0397196261682243,13553,ACP5;ACTB;ADAR;AGR2;AIF1;APOBEC3G;APOE;ARID1B;ATF6B;ATXN7;B2M;BAK1;BCL7C;BRD7;BST2;BTG1;BTG2;CALM2;CAPS;CCL3;CCL4L2;CCL5;CD27;CD3D;CD74;CD81;CENPX;CHPT1;CMC1;COMMD7;CORO1A;COTL1;CUL1;CXCL16;DNAJA1;DNAJC21;DNASE2;DUSP5;EEF1A1;EEF1G;EEF2;EFHD2;EGR2;EIF2AK2;EIF4A1;FAM43A;FAM89B;FBLN7;FBP1;FOXP1;GPX4;GTF2IRD2;GZMA;GZMM;H1-10;HAVCR2;HBA1;HDAC5;HLA-C;HLA-DMB;HLA-DRB1;HMGN2;ID3;IDS;IER3IP1;IFI27;IFI35;IL2RB;IL2RG;IRF1;IRF7;IRF9;ITGA1;JUND;KLF2;KRT7;LAG3;LDLRAD4;LGALS3BP;LMNA;LRCH4;LTB;LY6E;LYPD3;LYSET;MAP2K2;MIDN;MPHOSPH8;MX1;MYADM;N4BP2L1;NAA60;NAP1L1;NDUFA13;NR4A2;OAZ1;PABPC4;PCSK1N;PDCD7;PEBP1;PGLYRP2;PIGR;PLA2G12A;PMEPA1;PMF1;PPP6R1;PRMT9;PRRC2C;PSMA2;PSMC5;PSMD9;PTOV1;QSOX1;RAC1;RANBP1;RBM38;REST;RNASEK;RNF139;RPL23;RPLP1;RPLP2;RPS12;RPS15;RPS17;RPS27;RPS28;RPS3;RPS4X;RPS5;RPS6;RPS9;SERTAD1;SFPQ;SIAH2;SKIL;SLC25A33;SLC34A2;SPP1;SRGAP3;SRSF10;SRSF2;STAT1;STK17A;THAP11;TNFSF14;TOX2;TPPP3;TSR2;TUBB4B;TYROBP;UBB;UQCR11
luad_to_normal,LUAD → NORMAL,GO:BP,GO:0031347,regulation of defense response,2.268394018773933e-05,4.644281506517806,698,380,44,0.11578947368421053,0.06303724928366762,13553,ACP5;ADAR;APOBEC3G;APOE;CAPS;CCL3;CCL4L2;CD74;CD81;CXCL16;EEF2;FOXP1;GBP1;GNLY;GZMA;H1-10;HAVCR2;HBA1;HLA-C;HMOX1;IDS;IER3IP1;IFI35;ISG15;JUND;KDM6B;KRT8;LMNA;MUC1;MYADM;NDUFA13;NDUFA9;NR4A2;OAZ1;PEBP1;RANBP1;RPL39;RPS27;RPS5;SCAMP4;SLC34A2;SRSF2;STAT1;THAP11
luad_to_normal,LUAD → NORMAL,GO:BP,GO:0002443,leukocyte mediated immunity,2.4141408598346812e-05,4.61723739336701,343,380,28,0.07368421052631578,0.08163265306122448,13553,B2M;BST2;CAPS;CCR7;CD27;CD3D;CD74;CMPK2;ELF3;GRN;GZMA;H1-10;H2AZ1;HAVCR2;HBA1;ID1;IER3IP1;ISG15;ITGA1;JUND;KDM6B;MUC1;SPINT2;SRSF2;TENT5C;THAP11;TNFSF13B;TUBB4B
luad_to_normal,LUAD → NORMAL,GO:BP,GO:0010556,regulation of macromolecule biosynthetic process,2.597721866286785e-05,4.585407349953963,3936,380,155,0.40789473684210525,0.03938008130081301,13553,ACP5;ACTB;ADAR;AGR2;AIF1;APOBEC3G;APOE;ARID1B;ATF6B;ATXN7;B2M;BAK1;BCL7C;BRD7;BST2;BTG1;BTG2;CALM2;CAPS;CCL3;CCL4L2;CCL5;CD27;CD3D;CD74;CD81;CENPX;CHPT1;CMC1;COMMD7;CORO1A;COTL1;CUL1;CXCL16;DNAJA1;DNAJC21;DNASE2;DUSP5;EEF1A1;EEF1G;EEF2;EFHD2;EGR2;EIF2AK2;EIF4A1;FAM43A;FAM89B;FBLN7;FBP1;FOXP1;GPX4;GTF2IRD2;GZMA;GZMM;H1-10;HAVCR2;HBA1;HDAC5;HLA-C;HLA-DMB;HLA-DRB1;HMGN2;ID3;IDS;IER3IP1;IFI27;IFI35;IFI44L;IFI6;IL2RB;IL2RG;IRF1;IRF7;IRF9;ITGA1;JUND;KLF2;KRT7;LAG3;LDLRAD4;LGALS3BP;LMNA;LRCH4;LTB;LY6E;LYPD3;LYSET;MAP2K2;MIDN;MPHOSPH8;MX1;MYADM;N4BP2L1;NAA60;NAP1L1;NDUFA13;NR4A2;OAZ1;PABPC4;PCSK1N;PDCD7;PEBP1;PGLYRP2;PIGR;PLA2G12A;PMEPA1;PMF1;PPP6R1;PRMT9;PRRC2C;PSMA2;PSMC5;PSMD9;PTOV1;QSOX1;RAC1;RANBP1;RBM38;REST;RNASEK;RNF139;RPL23;RPLP1;RPLP2;RPS12;RPS15;RPS17;RPS27;RPS28;RPS3;RPS4X;RPS5;RPS6;RPS9;SERTAD1;SFPQ;SIAH2;SKIL;SLC25A33;SLC34A2;SPP1;SRGAP3;SRSF10;SRSF2;STAT1;STK17A;THAP11;TNFSF14;TOX2;TPPP3;TSR2;TUBB4B;TYROBP;UBB;UQCR11
luad_to_normal,LUAD → NORMAL,GO:BP,GO:0002449,lymphocyte mediated immunity,2.695203131740033e-05,4.569408497390314,266,380,24,0.06315789473684211,0.09022556390977443,13553,B2M;CCR7;CD27;CD3D;CD74;CMPK2;ELF3;GRN;GZMA;H1-10;H2AZ1;HAVCR2;HBA1;ID1;IER3IP1;ISG15;JUND;KDM6B;MUC1;SPINT2;SRSF2;TENT5C;THAP11;TUBB4B
luad_to_normal,LUAD → NORMAL,GO:BP,GO:0032501,multicellular organismal process,2.712400669003263e-05,4.5666461571779395,4836,380,182,0.4789473684210526,0.03763440860215054,13553,ABI3;ACP5;ACTB;ADAR;AGR2;AIF1;ALDOA;APOE;ARHGDIB;ARID1B;ATXN7;B2M;BAK1;BCAS2;BCL7C;BLOC1S4;BRD7;BST2;BTG1;BTG2;CAPS;CCL3;CCL4L2;CCL5;CCR7;CD24;CD27;CD3D;CD7;CD74;CD79B;CD81;CHCHD10;CHST12;CLIC3;CMPK2;CORO1A;COTL1;CRIP1;CTSD;CUL1;CXCL13;CXCL16;CYBA;DNAJA1;DNAJC21;EEF1G;EEF2;EGR2;EIF2AK2;EIF4A1;ELF3;ENC1;FAM43A;FASLG;FBLN7;FBP1;FOXP1;GBP1;GIMAP5;GLRX5;GNLY;GZMA;GZMM;H1-10;H3-3A;H3-3B;HAVCR2;HBA1;HDAC5;HLA-DMA;HLA-DMB;HLA-DRB1;HLA-G;HMOX1;ID3;IDS;IER3IP1;IFI35;IFI44;IFI44L;IFI6;IFRD1;IL2RG;IRF1;IRF7;IRF9;ISG15;ITGA1;ITM2C;JCHAIN;JUN;JUNB;JUND;KDM6B;KLF2;KLRC2;KMT2E;KRT7;KRT8;LAG3;LDLRAD4;LGALS3BP;LIMD2;LMNA;LTB;LY6E;MAP2K2;MIDEAS;MPHOSPH8;MUC1;MX1;NAA60;NDUFA13;NENF;NFATC1;NME2;NOP53;NPM1;NR4A2;OASL;OAZ1;ODC1;PEBP1;PRRC2C;PSMA2;PSMC5;PSMD9;PTMS;RANBP1;RBM38;RELB;REST;RIOK2;RPL10;RPL35;RPL36;RPL39;RPLP1;RPS12;RPS17;RPS18;RPS19;RPS23;RPS27;RPS6;RPS7;RPS9;RUNX3;SCAMP4;SCO2;SELENOK;SERTAD1;SLC34A2;SNRPN;SOCS3;SPAG7;SPG7;SPP1;SRGAP3;SRM;SRSF10;SRSF2;SRSF5;SRSF8;SRSF9;ST6GALNAC6;STMN1;STRBP;TAP2;TFF3;THAP11;TIGIT;TNFSF13B;TNFSF14;TOX2;TPGS1;TPPP3;TSR2;TUBB4B;TYMP;TYROBP
luad_to_normal,LUAD → NORMAL,GO:BP,GO:0051240,positive regulation of multicellular organismal process,2.7940635100472203e-05,4.553763726443177,1267,380,66,0.1736842105263158,0.05209155485398579,13553,ACTB;AIF1;APOE;ARID1B;B2M;BCL7C;BRD7;BTG1;CAPS;CCL3;CCL4L2;CCL5;CCR7;CD27;CD3D;CD74;CD81;CHST12;CMPK2;CUL1;CXCL16;EEF1G;EEF2;ELF3;FBLN7;GBP1;GIMAP5;GNLY;GZMA;H3-3A;H3-3B;HAVCR2;HBA1;HDAC5;HLA-DMA;ID3;IDS;IER3IP1;IFI35;IRF7;KLF2;LAG3;LGALS3BP;LMNA;LTB;MIDEAS;MX1;NDUFA13;NME2;PSMC5;PSMD9;RPL39;RPLP1;RPS17;RPS27;RPS7;RPS9;SERTAD1;SLC34A2;SRSF2;SRSF9;ST6GALNAC6;THAP11;TSR2;TUBB4B;TYROBP
luad_to_normal,LUAD → NORMAL,GO:BP,GO:0009893,positive regulation of metabolic process,2.7940635100472203e-05,4.553763726443177,2741,380,117,0.3078947368421053,0.04268515140459686,13553,ACTB;ADAR;AGR2;AIF1;APOE;ARID1B;ATF6B;ATXN7;B2M;BAK1;BCL7C;BRD7;BTG2;CAPS;CCL3;CCL4L2;CCL5;CD27;CD3D;CD74;CD81;CD9;CENPX;CHPT1;COMMD7;COTL1;CUL1;CXCL16;DNASE2;DUSP5;EEF1A1;EEF1G;EEF2;EFHD2;EGR2;EIF4A1;FBLN7;FBP1;FOSB;GNLY;GTF2IRD2;GZMA;GZMM;HAVCR2;HBA1;HDAC5;HLA-B;HLA-DRB1;ID3;IDS;IER3IP1;IFI27;IFI35;IFRD1;IL2RB;IL2RG;IRF1;IRF7;IRF9;ITGA1;KLF2;KRT7;LAG3;LGALS3BP;LMNA;LY6E;LYSET;MIDN;MPHOSPH8;MX1;MYADM;N4BP2L1;NAA60;NAP1L1;NDUFA13;NDUFB8;PABPC4;PDCD7;PEBP1;PIGR;PLA2G12A;PMEPA1;PMF1;PPP6R1;PRRC2C;PSMA2;PSMC5;PSMD9;PTOV1;QSOX1;RAC1;RNASEK;RNF139;RPL23;RPL39;RPLP1;RPLP2;RPS12;RPS17;RPS27;RPS28;RPS5;SERTAD1;SLC34A2;SPAG7;SRGAP3;SRSF10;SRSF2;STK17A;THAP11;TIGIT;TMBIM4;TNFSF14;TOX2;TPPP3;TSR2;TYROBP
luad_to_normal,LUAD → NORMAL,GO:BP,GO:0045785,positive regulation of cell adhesion,2.8740810100010632e-05,4.54150099483067,410,380,31,0.08157894736842106,0.07560975609756097,13553,ACTB;AGR2;AIF1;ARID1B;B2M;BRD7;CCL3;CCL4L2;CCL5;CCR7;CD3D;CD74;CMPK2;CTSD;ELF3;GZMA;H3-3A;H3-3B;HAVCR2;HBA1;HLA-DMA;ID3;LMNA;MAP2K2;RPLP1;RPS17;RPS27;RPS7;SRSF9;ST6GALNAC6;TUBB4B
luad_to_normal,LUAD → NORMAL,GO:BP,GO:0043068,positive regulation of programmed cell death,3.1083790594437946e-05,4.507466025461012,455,380,33,0.0868421052631579,0.07252747252747253,13553,BAK1;BTG1;CAPS;CCL3;CREM;CUL1;CXCR3;DNASE2;FAM43A;GNLY;GRK6;HBA1;HDAC5;HLA-DRB1;IFI44;IFI6;IL2RB;LAG3;MIDN;NME2;NR4A2;PSMC5;PSMD9;RNF139;RPLP1;RPS11;RPS12;RPS5;RPS9;SLC3A2;SPAG7;ST6GALNAC6;TIGIT
luad_to_normal,LUAD → NORMAL,GO:BP,GO:0050794,regulation of cellular process,3.5087598828730416e-05,4.454846351109572,8128,380,273,0.718421052631579,0.03358759842519685,13553,ABI3;ACP5;ACTB;ADAR;AGR2;AIF1;AKAP5;ANTKMT;APOBEC3G;APOE;ARHGAP9;ARHGDIB;ARID1B;ARL6IP1;ARMC10;ATF6B;ATXN7;B2M;BAK1;BCL7C;BRD7;BST2;BTG1;BTG2;CALM1;CALM2;CAPS;CBX3;CCL3;CCL4L2;CCL5;CCR7;CD24;CD27;CD3D;CD7;CD74;CD79B;CD81;CD9;CENPX;CHCHD10;CHI3L2;CHPT1;CHST12;CLIC3;CMC1;CMPK2;CMTM7;COMMD7;CORO1A;COTL1;CREM;CSRNP1;CTSD;CTSL;CUL1;CXCL13;CXCL16;CXCR3;DNAJA1;DNAJC21;DNASE2;DUSP2;DUSP5;EEF1A1;EEF1G;EEF2;EFHD2;EGR2;EIF2AK2;EIF4A1;ELF3;ENC1;FAM177A1;FAM43A;FAM89B;FBLN7;FBP1;FCGRT;FOS;FOSB;FOXP1;GBP1;GIMAP5;GLRX5;GNAS;GNLY;GPX4;GRK6;GTF2B;GTF2IRD2;GZMA;GZMM;H1-10;H2AZ1;H3-3A;H3-3B;HAVCR2;HBA1;HDAC5;HLA-B;HLA-C;HLA-DMA;HLA-DMB;HLA-DRB1;HLA-G;HMGN2;HMOX1;ICOS;ID1;ID3;IDS;IER3IP1;IFI27;IFI35;IFI44;IFI44L;IFI6;IFRD1;IL2RB;IL2RG;IRF1;IRF7;IRF9;ISG15;ITGA1;ITM2A;ITM2C;JUN;JUND;KDM6B;KLF2;KMT2E;KRT18;KRT7;KRT8;KRT86;LAG3;LAMP1;LBH;LDHA;LDLRAD4;LGALS3BP;LIMD2;LMNA;LRCH4;LSP1;LTB;LY6E;LYPD3;LYSET;MAGED2;MAP2K2;MIDEAS;MIDN;MLLT3;MPHOSPH8;MUC1;MX1;MYADM;N4BP2L1;NAA60;NAP1L1;NDUFA13;NDUFA9;NDUFB8;NENF;NFATC1;NKG7;NME2;NPM1;NR4A2;OAS1;OASL;OAZ1;ODC1;OMA1;PABPC4;PCSK1N;PDCD4;PDCD7;PEBP1;PECAM1;PGLYRP2;PIGR;PLA2G12A;PMEPA1;PMF1;PNRC1;PPP1R14B;PPP1R15A;PPP6R1;PRMT9;PRRC2C;PSMA2;PSMC5;PSMD9;PTMA;PTMS;PTOV1;QSOX1;RAC1;RANBP1;RBM38;REST;RNASEK;RNF139;RPL18;RPL23;RPL32;RPL35;RPL39;RPL4;RPLP1;RPLP2;RPS11;RPS12;RPS15;RPS17;RPS18;RPS27;RPS28;RPS3;RPS4X;RPS5;RPS6;RPS7;RPS9;RPSA;SCAMP4;SCO2;SELENOK;SERTAD1;SET;SFPQ;SIAH2;SKIL;SLC25A33;SLC34A2;SLC3A2;SNRPN;SPAG7;SPG7;SPINT2;SPP1;SRGAP3;SRM;SRSF10;SRSF2;SRSF5;SRSF8;SRSF9;ST6GALNAC6;STAT1;STK17A;STRBP;TAP2;TFF3;THAP11;TIGIT;TMBIM4;TNFSF13B;TNFSF14;TOX2;TPGS1;TPPP3;TSR2;TTC1;TUBB4B;TYROBP;UBB;UQCR11
luad_to_normal,LUAD → NORMAL,GO:BP,GO:0009617,response to bacterium,3.858383442701842e-05,4.4135946147495195,482,380,34,0.08947368421052632,0.07053941908713693,13553,ACP5;B2M;CCL4L2;CCL5;CD81;CKLF;CTSD;CXCL16;FAM43A;FBLN7;FOXP1;GGPS1;GLRX5;GNLY;GRK6;GZMA;GZMM;H1-10;HAVCR2;HSP90AB1;IFI35;IFRD1;NDUFA13;NENF;NR4A2;OAZ1;REST;RPL10A;RPL19;RPL39;SPINT2;STAT1;TNFSF14;TNIP3
luad_to_normal,LUAD → NORMAL,GO:BP,GO:0009889,regulation of biosynthetic process,4.197369621456555e-05,4.377022785019902,4069,380,158,0.41578947368421054,0.03883017940525928,13553,ACP5;ACTB;ADAR;AGR2;AIF1;ANTKMT;APOBEC3G;APOE;ARID1B;ATF6B;ATXN7;B2M;BAK1;BCL7C;BRD7;BST2;BTG1;BTG2;CALM2;CAPS;CCL3;CCL4L2;CCL5;CD27;CD3D;CD74;CD81;CENPX;CHPT1;CMC1;COMMD7;CORO1A;COTL1;CUL1;CXCL16;DNAJA1;DNAJC21;DNASE2;DUSP5;EEF1A1;EEF1G;EEF2;EFHD2;EGR2;EIF2AK2;EIF4A1;FAM43A;FAM89B;FBLN7;FBP1;FOXP1;GPX4;GTF2IRD2;GZMA;GZMM;H1-10;HAVCR2;HBA1;HDAC5;HLA-B;HLA-C;HLA-DMB;HLA-DRB1;HMGN2;ID3;IDS;IER3IP1;IFI27;IFI35;IFI44L;IFI6;IL2RB;IL2RG;IRF1;IRF7;IRF9;ITGA1;JUND;KLF2;KRT7;LAG3;LDLRAD4;LGALS3BP;LMNA;LRCH4;LTB;LY6E;LYPD3;LYSET;MAP2K2;MIDN;MPHOSPH8;MX1;MYADM;N4BP2L1;NAA60;NAP1L1;NDUFA13;NR4A2;OAZ1;PABPC4;PCSK1N;PDCD7;PEBP1;PGLYRP2;PIGR;PLA2G12A;PMEPA1;PMF1;PPP6R1;PRMT9;PRRC2C;PSMA2;PSMC5;PSMD9;PTOV1;QSOX1;RAC1;RANBP1;RBM38;REST;RNASEK;RNF139;RPL23;RPLP1;RPLP2;RPS12;RPS15;RPS17;RPS27;RPS28;RPS3;RPS4X;RPS5;RPS6;RPS9;RPSA;SERTAD1;SFPQ;SIAH2;SKIL;SLC25A33;SLC34A2;SPP1;SRGAP3;SRSF10;SRSF2;STAT1;STK17A;THAP11;TNFSF14;TOX2;TPPP3;TSR2;TUBB4B;TYROBP;UBB;UQCR11
luad_to_normal,LUAD → NORMAL,GO:BP,GO:0023052,signaling,4.383696074656017e-05,4.3581595634824675,4436,380,169,0.44473684210526315,0.03809738503155996,13553,ADAR;AGR2;AIF1;AKAP5;APOE;ARHGAP9;ARHGDIB;ARMC10;ATF6B;BAK1;BRD7;BST2;CALM1;CAPS;CBX3;CCL3;CCL4L2;CCL5;CCR7;CD24;CD27;CD3D;CD7;CD74;CD81;CENPX;CHST12;CLIC3;CMC1;CMPK2;COMMD7;CORO1A;COTL1;CREM;CSRNP1;CTSD;CTSL;CUL1;CXCL13;CXCL16;CXCR3;DNAJA1;DNAJC21;EEF2;ELF3;ENC1;FAM177A1;FAM43A;FAM89B;FBLN7;FCGRT;FOSB;FOXP1;GBP1;GIMAP5;GNAS;GNLY;GRK6;GZMA;HAVCR2;HBA1;HDAC5;HLA-B;HLA-C;HLA-DMB;HMGN2;HMOX1;ICOS;ID1;ID3;IDS;IER3IP1;IFI27;IFI35;IFI44;IFI6;IL2RB;IL2RG;IRF9;ISG15;ITM2A;ITM2C;JUN;JUND;KDM6B;KLF2;KMT2E;KRT18;KRT7;KRT8;KRT86;LAG3;LAMP1;LGALS3BP;LMNA;LSP1;LTB;LY6E;LYSET;MAGED2;MAP2K2;MIDN;MLLT3;MPHOSPH8;MUC1;MX1;MYADM;N4BP2L1;NAA60;NDUFA13;NDUFA9;NENF;NKG7;NME2;NPM1;NR4A2;OAS1;OASL;ODC1;OMA1;PDCD7;PEBP1;PECAM1;PNRC1;PPP1R15A;PPP6R1;PRRC2C;PSMA2;PSMC5;PTMA;PTMS;RNASEK;RNF139;RPL18;RPL23;RPL32;RPL35;RPL4;RPLP1;RPS11;RPS12;RPS18;RPS27;RPS5;RPS6;RPS7;RPS9;RPSA;SCAMP4;SERTAD1;SET;SLC34A2;SLC3A2;SNRPN;SPAG7;SPP1;SRSF5;SRSF9;ST6GALNAC6;STAT1;STMN1;TAP2;TFF3;THAP11;TIGIT;TNFSF13B;TPGS1;TSR2;TYROBP
luad_to_normal,LUAD → NORMAL,GO:BP,GO:0048002,antigen processing and presentation of peptide antigen,4.383696074656017e-05,4.3581595634824675,61,380,11,0.02894736842105263,0.18032786885245902,13553,B2M;CD3D;CREM;CRIP1;H1-10;H2AZ1;H3-3A;H3-3B;HAVCR2;HBA1;SPINT2
